VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
1571, 364, -0.00948,  0.09612, -0.07326,  0.29823,  0.31054
1572, 364, -0.00948,  0.09612, -0.07326,  0.29823,  0.31054
1573, 366,  0.00213,  0.10531, -0.05414,  0.34776,  0.28174
1574, 365,  0.00568,  0.0874, -0.05377,  0.31768,  0.24857
1575, 366,  0.00213,  0.10531, -0.05414,  0.34776,  0.28174
1576, 364, -0.00948,  0.09612, -0.07326,  0.29823,  0.31054
1577, 367, -0.01495,  0.11127, -0.06978,  0.327,  0.33463
1578, 367, -0.01495,  0.11127, -0.06978,  0.327,  0.33463
1579, 368, -0.00307,  0.11817, -0.0519,  0.36951,  0.30664
1580, 366,  0.00213,  0.10531, -0.05414,  0.34776,  0.28174
1581, 369,  0.01077,  0.11449, -0.03666,  0.39769,  0.26478
1582, 366,  0.00213,  0.10531, -0.05414,  0.34776,  0.28174
1583, 368, -0.00307,  0.11817, -0.0519,  0.36951,  0.30664
1584, 368, -0.00307,  0.11817, -0.0519,  0.36951,  0.30664
1585, 370,  0.00451,  0.1245, -0.0348,  0.4118,  0.28865
1586, 369,  0.01077,  0.11449, -0.03666,  0.39769,  0.26478
1587, 370,  0.00451,  0.1245, -0.0348,  0.4118,  0.28865
1588, 371,  0.01807,  0.12342, -0.02053,  0.44543,  0.25353
1589, 369,  0.01077,  0.11449, -0.03666,  0.39769,  0.26478
1590, 370,  0.00451,  0.1245, -0.0348,  0.4118,  0.28865
1591, 372,  0.00918,  0.13108, -0.02057,  0.44955,  0.28114
1592, 371,  0.01807,  0.12342, -0.02053,  0.44543,  0.25353
1593, 371,  0.01807,  0.12342, -0.02053,  0.44543,  0.25353
1594, 372,  0.00918,  0.13108, -0.02057,  0.44955,  0.28114
1595, 373,  0.01838,  0.13339, -0.00835,  0.48083,  0.26275
1596, 366,  0.00213,  0.10531, -0.05414,  0.34776,  0.28174
1597, 369,  0.01077,  0.11449, -0.03666,  0.39769,  0.26478
1598, 374,  0.01435,  0.09776, -0.03715,  0.36995,  0.23131
1599, 366,  0.00213,  0.10531, -0.05414,  0.34776,  0.28174
1600, 374,  0.01435,  0.09776, -0.03715,  0.36995,  0.23131
1601, 365,  0.00568,  0.0874, -0.05377,  0.31768,  0.24857
1602, 374,  0.01435,  0.09776, -0.03715,  0.36995,  0.23131
1603, 375,  0.01443,  0.07776, -0.03568,  0.3339,  0.19294
1604, 365,  0.00568,  0.0874, -0.05377,  0.31768,  0.24857
1605, 374,  0.01435,  0.09776, -0.03715,  0.36995,  0.23131
1606, 376,  0.02252,  0.1109, -0.02003,  0.43162,  0.22311
1607, 375,  0.01443,  0.07776, -0.03568,  0.3339,  0.19294
1608, 369,  0.01077,  0.11449, -0.03666,  0.39769,  0.26478
1609, 371,  0.01807,  0.12342, -0.02053,  0.44543,  0.25353
1610, 376,  0.02252,  0.1109, -0.02003,  0.43162,  0.22311
1611, 376,  0.02252,  0.1109, -0.02003,  0.43162,  0.22311
1612, 374,  0.01435,  0.09776, -0.03715,  0.36995,  0.23131
1613, 369,  0.01077,  0.11449, -0.03666,  0.39769,  0.26478
1614, 377,  0.00742,  0.06599, -0.05225,  0.27811,  0.21185
1615, 365,  0.00568,  0.0874, -0.05377,  0.31768,  0.24857
1616, 375,  0.01443,  0.07776, -0.03568,  0.3339,  0.19294
1617, 365,  0.00568,  0.0874, -0.05377,  0.31768,  0.24857
1618, 377,  0.00742,  0.06599, -0.05225,  0.27811,  0.21185
1619, 362, -0.00686,  0.07691, -0.07225,  0.26355,  0.28056
1620, 377,  0.00742,  0.06599, -0.05225,  0.27811,  0.21185
1621, 375,  0.01443,  0.07776, -0.03568,  0.3339,  0.19294
1622, 378,  0.00983,  0.05613, -0.03288,  0.28802,  0.15407
1623, 375,  0.01443,  0.07776, -0.03568,  0.3339,  0.19294
1624, 379,  0.01437,  0.06359, -0.01539,  0.3407,  0.1285
1625, 378,  0.00983,  0.05613, -0.03288,  0.28802,  0.15407
1626, 375,  0.01443,  0.07776, -0.03568,  0.3339,  0.19294
1627, 380,  0.01992,  0.08836, -0.01876,  0.38971,  0.17919
1628, 379,  0.01437,  0.06359, -0.01539,  0.3407,  0.1285
1629, 375,  0.01443,  0.07776, -0.03568,  0.3339,  0.19294
1630, 376,  0.02252,  0.1109, -0.02003,  0.43162,  0.22311
1631, 380,  0.01992,  0.08836, -0.01876,  0.38971,  0.17919
1632, 376,  0.02252,  0.1109, -0.02003,  0.43162,  0.22311
1633, 381,  0.02275,  0.09472, -0.00733,  0.42712,  0.16916
1634, 380,  0.01992,  0.08836, -0.01876,  0.38971,  0.17919
1635, 379,  0.01437,  0.06359, -0.01539,  0.3407,  0.1285
1636, 380,  0.01992,  0.08836, -0.01876,  0.38971,  0.17919
1637, 381,  0.02275,  0.09472, -0.00733,  0.42712,  0.16916
1638, 382,  0.02703,  0.12003, -0.00717,  0.47742,  0.22325
1639, 381,  0.02275,  0.09472, -0.00733,  0.42712,  0.16916
1640, 376,  0.02252,  0.1109, -0.02003,  0.43162,  0.22311
1641, 376,  0.02252,  0.1109, -0.02003,  0.43162,  0.22311
1642, 371,  0.01807,  0.12342, -0.02053,  0.44543,  0.25353
1643, 382,  0.02703,  0.12003, -0.00717,  0.47742,  0.22325
1644, 383,  0.0051,  0.04818, -0.04531,  0.24321,  0.17434
1645, 377,  0.00742,  0.06599, -0.05225,  0.27811,  0.21185
1646, 378,  0.00983,  0.05613, -0.03288,  0.28802,  0.15407
1647, 382,  0.02703,  0.12003, -0.00717,  0.47742,  0.22325
1648, 384,  0.02442,  0.09714, -9.03050E-07,  0.44688,  0.16071
1649, 381,  0.02275,  0.09472, -0.00733,  0.42712,  0.16916
1650, 384,  0.02442,  0.09714, -9.03050E-07,  0.44688,  0.16071
1651, 382,  0.02703,  0.12003, -0.00717,  0.47742,  0.22325
1652, 166,  0.02806,  0.1219, -8.80618E-07,  0.50013,  0.21997
1653, 385,  0.02243,  0.13004, -0.00783,  0.48172,  0.24961
1654, 166,  0.02806,  0.1219, -8.80618E-07,  0.50013,  0.21997
1655, 382,  0.02703,  0.12003, -0.00717,  0.47742,  0.22325
1656, 385,  0.02243,  0.13004, -0.00783,  0.48172,  0.24961
1657, 382,  0.02703,  0.12003, -0.00717,  0.47742,  0.22325
1658, 371,  0.01807,  0.12342, -0.02053,  0.44543,  0.25353
1659, 371,  0.01807,  0.12342, -0.02053,  0.44543,  0.25353
1660, 373,  0.01838,  0.13339, -0.00835,  0.48083,  0.26275
1661, 385,  0.02243,  0.13004, -0.00783,  0.48172,  0.24961
1662, 168,  0.02327,  0.13193, -8.81540E-07,  0.50011,  0.25053
1663, 166,  0.02806,  0.1219, -8.80618E-07,  0.50013,  0.21997
1664, 385,  0.02243,  0.13004, -0.00783,  0.48172,  0.24961
1665, 385,  0.02243,  0.13004, -0.00783,  0.48172,  0.24961
1666, 373,  0.01838,  0.13339, -0.00835,  0.48083,  0.26275
1667, 168,  0.02327,  0.13193, -8.81540E-07,  0.50011,  0.25053
1668, 386,  0.01692,  0.06688, -9.35346E-07,  0.38044,  0.10468
1669, 381,  0.02275,  0.09472, -0.00733,  0.42712,  0.16916
1670, 384,  0.02442,  0.09714, -9.03050E-07,  0.44688,  0.16071
1671, 386,  0.01692,  0.06688, -9.35346E-07,  0.38044,  0.10468
1672, 379,  0.01437,  0.06359, -0.01539,  0.3407,  0.1285
1673, 381,  0.02275,  0.09472, -0.00733,  0.42712,  0.16916
1674, 173,  0.01936,  0.1356, -8.85309E-07,  0.50011,  0.2652
1675, 168,  0.02327,  0.13193, -8.81540E-07,  0.50011,  0.25053
1676, 373,  0.01838,  0.13339, -0.00835,  0.48083,  0.26275
1677, 158,  0.01838,  0.13339,  0.00834,  0.51939,  0.26277
1678, 168,  0.02327,  0.13193, -8.81540E-07,  0.50011,  0.25053
1679, 173,  0.01936,  0.1356, -8.85309E-07,  0.50011,  0.2652
1680, 172,  0.01139,  0.13861, -8.96029E-07,  0.5001,  0.28482
1681, 173,  0.01936,  0.1356, -8.85309E-07,  0.50011,  0.2652
1682, 373,  0.01838,  0.13339, -0.00835,  0.48083,  0.26275
1683, 172,  0.01139,  0.13861, -8.96029E-07,  0.5001,  0.28482
1684, 373,  0.01838,  0.13339, -0.00835,  0.48083,  0.26275
1685, 387,  0.01058,  0.13548, -0.00928,  0.47771,  0.28176
1686, 174,  0.00203,  0.14192, -9.08743E-07,  0.50009,  0.30886
1687, 172,  0.01139,  0.13861, -8.96029E-07,  0.5001,  0.28482
1688, 387,  0.01058,  0.13548, -0.00928,  0.47771,  0.28176
1689, 387,  0.01058,  0.13548, -0.00928,  0.47771,  0.28176
1690, 388,  0.00122,  0.13896, -0.00937,  0.47729,  0.30421
1691, 174,  0.00203,  0.14192, -9.08743E-07,  0.50009,  0.30886
1692, 388,  0.00122,  0.13896, -0.00937,  0.47729,  0.30421
1693, 387,  0.01058,  0.13548, -0.00928,  0.47771,  0.28176
1694, 372,  0.00918,  0.13108, -0.02057,  0.44955,  0.28114
1695, 373,  0.01838,  0.13339, -0.00835,  0.48083,  0.26275
1696, 372,  0.00918,  0.13108, -0.02057,  0.44955,  0.28114
1697, 387,  0.01058,  0.13548, -0.00928,  0.47771,  0.28176
1698, 372,  0.00918,  0.13108, -0.02057,  0.44955,  0.28114
1699, 389, -0.00029,  0.13606, -0.01897,  0.4543,  0.30566
1700, 388,  0.00122,  0.13896, -0.00937,  0.47729,  0.30421
1701, 390, -0.00559,  0.14388, -0.00863,  0.48038,  0.32309
1702, 388,  0.00122,  0.13896, -0.00937,  0.47729,  0.30421
1703, 389, -0.00029,  0.13606, -0.01897,  0.4543,  0.30566
1704, 390, -0.00559,  0.14388, -0.00863,  0.48038,  0.32309
1705, 389, -0.00029,  0.13606, -0.01897,  0.4543,  0.30566
1706, 391, -0.00744,  0.14091, -0.01801,  0.45802,  0.3247
1707, 391, -0.00744,  0.14091, -0.01801,  0.45802,  0.3247
1708, 389, -0.00029,  0.13606, -0.01897,  0.4543,  0.30566
1709, 392, -0.0038,  0.13263, -0.03157,  0.42458,  0.313
1710, 392, -0.0038,  0.13263, -0.03157,  0.42458,  0.313
1711, 393, -0.01103,  0.13802, -0.02847,  0.43403,  0.33225
1712, 391, -0.00744,  0.14091, -0.01801,  0.45802,  0.3247
1713, 393, -0.01103,  0.13802, -0.02847,  0.43403,  0.33225
1714, 394, -0.01243,  0.14483, -0.01756,  0.46058,  0.33847
1715, 391, -0.00744,  0.14091, -0.01801,  0.45802,  0.3247
1716, 392, -0.0038,  0.13263, -0.03157,  0.42458,  0.313
1717, 395, -0.0163,  0.13377, -0.03892,  0.40856,  0.34391
1718, 393, -0.01103,  0.13802, -0.02847,  0.43403,  0.33225
1719, 392, -0.0038,  0.13263, -0.03157,  0.42458,  0.313
1720, 396, -0.01026,  0.12741, -0.04554,  0.391,  0.32713
1721, 395, -0.0163,  0.13377, -0.03892,  0.40856,  0.34391
1722, 397, -0.02982,  0.13041, -0.05351,  0.37746,  0.37519
1723, 395, -0.0163,  0.13377, -0.03892,  0.40856,  0.34391
1724, 396, -0.01026,  0.12741, -0.04554,  0.391,  0.32713
1725, 395, -0.0163,  0.13377, -0.03892,  0.40856,  0.34391
1726, 397, -0.02982,  0.13041, -0.05351,  0.37746,  0.37519
1727, 398, -0.03538,  0.13542, -0.0435,  0.40122,  0.38934
1728, 398, -0.03538,  0.13542, -0.0435,  0.40122,  0.38934
1729, 399, -0.0219,  0.13991, -0.03126,  0.42798,  0.35938
1730, 395, -0.0163,  0.13377, -0.03892,  0.40856,  0.34391
1731, 393, -0.01103,  0.13802, -0.02847,  0.43403,  0.33225
1732, 395, -0.0163,  0.13377, -0.03892,  0.40856,  0.34391
1733, 399, -0.0219,  0.13991, -0.03126,  0.42798,  0.35938
1734, 400, -0.04743,  0.13262, -0.05057,  0.38378,  0.41669
1735, 398, -0.03538,  0.13542, -0.0435,  0.40122,  0.38934
1736, 397, -0.02982,  0.13041, -0.05351,  0.37746,  0.37519
1737, 397, -0.02982,  0.13041, -0.05351,  0.37746,  0.37519
1738, 401, -0.04256,  0.12662, -0.06404,  0.35385,  0.40459
1739, 400, -0.04743,  0.13262, -0.05057,  0.38378,  0.41669
1740, 401, -0.04256,  0.12662, -0.06404,  0.35385,  0.40459
1741, 397, -0.02982,  0.13041, -0.05351,  0.37746,  0.37519
1742, 402, -0.02112,  0.12032, -0.06455,  0.34853,  0.3537
1743, 396, -0.01026,  0.12741, -0.04554,  0.391,  0.32713
1744, 402, -0.02112,  0.12032, -0.06455,  0.34853,  0.3537
1745, 397, -0.02982,  0.13041, -0.05351,  0.37746,  0.37519
1746, 402, -0.02112,  0.12032, -0.06455,  0.34853,  0.3537
1747, 403, -0.03592,  0.11592, -0.07887,  0.31646,  0.38821
1748, 401, -0.04256,  0.12662, -0.06404,  0.35385,  0.40459
1749, 399, -0.0219,  0.13991, -0.03126,  0.42798,  0.35938
1750, 398, -0.03538,  0.13542, -0.0435,  0.40122,  0.38934
1751, 296, -0.04042,  0.14014, -0.03156,  0.42582,  0.40318
1752, 296, -0.04042,  0.14014, -0.03156,  0.42582,  0.40318
1753, 404, -0.0252,  0.14284, -0.02646,  0.44019,  0.36879
1754, 399, -0.0219,  0.13991, -0.03126,  0.42798,  0.35938
1755, 405, -0.03725,  0.14904, -0.01734,  0.45921,  0.39723
1756, 404, -0.0252,  0.14284, -0.02646,  0.44019,  0.36879
1757, 296, -0.04042,  0.14014, -0.03156,  0.42582,  0.40318
1758, 400, -0.04743,  0.13262, -0.05057,  0.38378,  0.41669
1759, 289, -0.05141,  0.13732, -0.03639,  0.41411,  0.42729
1760, 398, -0.03538,  0.13542, -0.0435,  0.40122,  0.38934
1761, 398, -0.03538,  0.13542, -0.0435,  0.40122,  0.38934
1762, 289, -0.05141,  0.13732, -0.03639,  0.41411,  0.42729
1763, 296, -0.04042,  0.14014, -0.03156,  0.42582,  0.40318
1764, 285, -0.06389,  0.13205, -0.04015,  0.40295,  0.45693
1765, 289, -0.05141,  0.13732, -0.03639,  0.41411,  0.42729
1766, 400, -0.04743,  0.13262, -0.05057,  0.38378,  0.41669
1767, 400, -0.04743,  0.13262, -0.05057,  0.38378,  0.41669
1768, 286, -0.05936,  0.12783, -0.05578,  0.36994,  0.4446
1769, 285, -0.06389,  0.13205, -0.04015,  0.40295,  0.45693
1770, 406, -0.02958,  0.1034, -0.08727,  0.28636,  0.37023
1771, 403, -0.03592,  0.11592, -0.07887,  0.31646,  0.38821
1772, 402, -0.02112,  0.12032, -0.06455,  0.34853,  0.3537
1773, 402, -0.02112,  0.12032, -0.06455,  0.34853,  0.3537
1774, 367, -0.01495,  0.11127, -0.06978,  0.327,  0.33463
1775, 406, -0.02958,  0.1034, -0.08727,  0.28636,  0.37023
1776, 399, -0.0219,  0.13991, -0.03126,  0.42798,  0.35938
1777, 404, -0.0252,  0.14284, -0.02646,  0.44019,  0.36879
1778, 407, -0.01808,  0.14291, -0.02491,  0.44342,  0.3504
1779, 406, -0.02958,  0.1034, -0.08727,  0.28636,  0.37023
1780, 367, -0.01495,  0.11127, -0.06978,  0.327,  0.33463
1781, 364, -0.00948,  0.09612, -0.07326,  0.29823,  0.31054
1782, 364, -0.00948,  0.09612, -0.07326,  0.29823,  0.31054
1783, 363, -0.02547,  0.08675, -0.09173,  0.2527,  0.35166
1784, 406, -0.02958,  0.1034, -0.08727,  0.28636,  0.37023
1785, 401, -0.04256,  0.12662, -0.06404,  0.35385,  0.40459
1786, 408, -0.04954,  0.12392, -0.068,  0.34389,  0.42082
1787, 400, -0.04743,  0.13262, -0.05057,  0.38378,  0.41669
1788, 408, -0.04954,  0.12392, -0.068,  0.34389,  0.42082
1789, 401, -0.04256,  0.12662, -0.06404,  0.35385,  0.40459
1790, 403, -0.03592,  0.11592, -0.07887,  0.31646,  0.38821
1791, 408, -0.04954,  0.12392, -0.068,  0.34389,  0.42082
1792, 286, -0.05936,  0.12783, -0.05578,  0.36994,  0.4446
1793, 400, -0.04743,  0.13262, -0.05057,  0.38378,  0.41669
1794, 408, -0.04954,  0.12392, -0.068,  0.34389,  0.42082
1795, 287, -0.05652,  0.12122, -0.07045,  0.33655,  0.43729
1796, 286, -0.05936,  0.12783, -0.05578,  0.36994,  0.4446
1797, 287, -0.05652,  0.12122, -0.07045,  0.33655,  0.43729
1798, 408, -0.04954,  0.12392, -0.068,  0.34389,  0.42082
1799, 409, -0.04476,  0.11378, -0.08336,  0.30584,  0.40855
1800, 403, -0.03592,  0.11592, -0.07887,  0.31646,  0.38821
1801, 409, -0.04476,  0.11378, -0.08336,  0.30584,  0.40855
1802, 408, -0.04954,  0.12392, -0.068,  0.34389,  0.42082
1803, 409, -0.04476,  0.11378, -0.08336,  0.30584,  0.40855
1804, 410, -0.0536,  0.11164, -0.08613,  0.29802,  0.42887
1805, 287, -0.05652,  0.12122, -0.07045,  0.33655,  0.43729
1806, 288, -0.06871,  0.11679, -0.07243,  0.32823,  0.46664
1807, 287, -0.05652,  0.12122, -0.07045,  0.33655,  0.43729
1808, 410, -0.0536,  0.11164, -0.08613,  0.29802,  0.42887
1809, 288, -0.06871,  0.11679, -0.07243,  0.32823,  0.46664
1810, 410, -0.0536,  0.11164, -0.08613,  0.29802,  0.42887
1811, 300, -0.0683,  0.10808, -0.08808,  0.28911,  0.46335
1812, 300, -0.0683,  0.10808, -0.08808,  0.28911,  0.46335
1813, 410, -0.0536,  0.11164, -0.08613,  0.29802,  0.42887
1814, 313, -0.04934,  0.09695, -0.09737,  0.25913,  0.41534
1815, 410, -0.0536,  0.11164, -0.08613,  0.29802,  0.42887
1816, 409, -0.04476,  0.11378, -0.08336,  0.30584,  0.40855
1817, 313, -0.04934,  0.09695, -0.09737,  0.25913,  0.41534
1818, 313, -0.04934,  0.09695, -0.09737,  0.25913,  0.41534
1819, 409, -0.04476,  0.11378, -0.08336,  0.30584,  0.40855
1820, 411, -0.03946,  0.10017, -0.09331,  0.27135,  0.39291
1821, 411, -0.03946,  0.10017, -0.09331,  0.27135,  0.39291
1822, 406, -0.02958,  0.1034, -0.08727,  0.28636,  0.37023
1823, 363, -0.02547,  0.08675, -0.09173,  0.2527,  0.35166
1824, 313, -0.04934,  0.09695, -0.09737,  0.25913,  0.41534
1825, 411, -0.03946,  0.10017, -0.09331,  0.27135,  0.39291
1826, 319, -0.03556,  0.08271, -0.0993,  0.23401,  0.37617
1827, 363, -0.02547,  0.08675, -0.09173,  0.2527,  0.35166
1828, 319, -0.03556,  0.08271, -0.0993,  0.23401,  0.37617
1829, 411, -0.03946,  0.10017, -0.09331,  0.27135,  0.39291
1830, 409, -0.04476,  0.11378, -0.08336,  0.30584,  0.40855
1831, 403, -0.03592,  0.11592, -0.07887,  0.31646,  0.38821
1832, 411, -0.03946,  0.10017, -0.09331,  0.27135,  0.39291
1833, 411, -0.03946,  0.10017, -0.09331,  0.27135,  0.39291
1834, 403, -0.03592,  0.11592, -0.07887,  0.31646,  0.38821
1835, 406, -0.02958,  0.1034, -0.08727,  0.28636,  0.37023
1836, 319, -0.03556,  0.08271, -0.0993,  0.23401,  0.37617
1837, 363, -0.02547,  0.08675, -0.09173,  0.2527,  0.35166
1838, 361, -0.0224,  0.06663, -0.09105,  0.21372,  0.32617
1839, 361, -0.0224,  0.06663, -0.09105,  0.21372,  0.32617
1840, 318, -0.03268,  0.06249, -0.09791,  0.19377,  0.35224
1841, 319, -0.03556,  0.08271, -0.0993,  0.23401,  0.37617
1842, 412, -0.01834,  0.1471, -0.01732,  0.46126,  0.35234
1843, 394, -0.01243,  0.14483, -0.01756,  0.46058,  0.33847
1844, 407, -0.01808,  0.14291, -0.02491,  0.44342,  0.3504
1845, 394, -0.01243,  0.14483, -0.01756,  0.46058,  0.33847
1846, 412, -0.01834,  0.1471, -0.01732,  0.46126,  0.35234
1847, 413, -0.0183,  0.15099, -0.00867,  0.481,  0.35431
1848, 413, -0.0183,  0.15099, -0.00867,  0.481,  0.35431
1849, 412, -0.01834,  0.1471, -0.01732,  0.46126,  0.35234
1850, 414, -0.02257,  0.1489, -0.01736,  0.46297,  0.36408
1851, 414, -0.02257,  0.1489, -0.01736,  0.46297,  0.36408
1852, 412, -0.01834,  0.1471, -0.01732,  0.46126,  0.35234
1853, 407, -0.01808,  0.14291, -0.02491,  0.44342,  0.3504
1854, 414, -0.02257,  0.1489, -0.01736,  0.46297,  0.36408
1855, 415, -0.02583,  0.1553, -0.00868,  0.48254,  0.37417
1856, 413, -0.0183,  0.15099, -0.00867,  0.481,  0.35431
1857, 415, -0.02583,  0.1553, -0.00868,  0.48254,  0.37417
1858, 414, -0.02257,  0.1489, -0.01736,  0.46297,  0.36408
1859, 416, -0.02903,  0.14952, -0.017,  0.46237,  0.37949
1860, 416, -0.02903,  0.14952, -0.017,  0.46237,  0.37949
1861, 417, -0.03164,  0.15697, -0.00869,  0.48236,  0.38519
1862, 415, -0.02583,  0.1553, -0.00868,  0.48254,  0.37417
1863, 417, -0.03164,  0.15697, -0.00869,  0.48236,  0.38519
1864, 416, -0.02903,  0.14952, -0.017,  0.46237,  0.37949
1865, 405, -0.03725,  0.14904, -0.01734,  0.45921,  0.39723
1866, 405, -0.03725,  0.14904, -0.01734,  0.45921,  0.39723
1867, 418, -0.03826,  0.15565, -0.00887,  0.48053,  0.3988
1868, 417, -0.03164,  0.15697, -0.00869,  0.48236,  0.38519
1869, 418, -0.03826,  0.15565, -0.00887,  0.48053,  0.3988
1870, 419, -0.03742,  0.15963, -9.59862E-07,  0.50005,  0.39567
1871, 417, -0.03164,  0.15697, -0.00869,  0.48236,  0.38519
1872, 419, -0.03742,  0.15963, -9.59862E-07,  0.50005,  0.39567
1873, 420, -0.03053,  0.16059, -9.48218E-07,  0.50006,  0.38004
1874, 417, -0.03164,  0.15697, -0.00869,  0.48236,  0.38519
1875, 415, -0.02583,  0.1553, -0.00868,  0.48254,  0.37417
1876, 417, -0.03164,  0.15697, -0.00869,  0.48236,  0.38519
1877, 420, -0.03053,  0.16059, -9.48218E-07,  0.50006,  0.38004
1878, 419, -0.03742,  0.15963, -9.59862E-07,  0.50005,  0.39567
1879, 421, -0.03164,  0.15697,  0.00869,  0.51776,  0.3852
1880, 420, -0.03053,  0.16059, -9.48218E-07,  0.50006,  0.38004
1881, 422, -0.03826,  0.15565,  0.00887,  0.51958,  0.39881
1882, 421, -0.03164,  0.15697,  0.00869,  0.51776,  0.3852
1883, 419, -0.03742,  0.15963, -9.59862E-07,  0.50005,  0.39567
1884, 191, -0.03725,  0.14904,  0.01734,  0.5409,  0.39726
1885, 421, -0.03164,  0.15697,  0.00869,  0.51776,  0.3852
1886, 422, -0.03826,  0.15565,  0.00887,  0.51958,  0.39881
1887, 191, -0.03725,  0.14904,  0.01734,  0.5409,  0.39726
1888, 423, -0.02903,  0.14952,  0.017,  0.53775,  0.37952
1889, 421, -0.03164,  0.15697,  0.00869,  0.51776,  0.3852
1890, 420, -0.03053,  0.16059, -9.48218E-07,  0.50006,  0.38004
1891, 421, -0.03164,  0.15697,  0.00869,  0.51776,  0.3852
1892, 424, -0.02583,  0.1553,  0.00868,  0.51759,  0.37419
1893, 424, -0.02583,  0.1553,  0.00868,  0.51759,  0.37419
1894, 421, -0.03164,  0.15697,  0.00869,  0.51776,  0.3852
1895, 423, -0.02903,  0.14952,  0.017,  0.53775,  0.37952
1896, 424, -0.02583,  0.1553,  0.00868,  0.51759,  0.37419
1897, 425, -0.02557,  0.15856, -9.41656E-07,  0.50006,  0.3691
1898, 420, -0.03053,  0.16059, -9.48218E-07,  0.50006,  0.38004
1899, 420, -0.03053,  0.16059, -9.48218E-07,  0.50006,  0.38004
1900, 425, -0.02557,  0.15856, -9.41656E-07,  0.50006,  0.3691
1901, 415, -0.02583,  0.1553, -0.00868,  0.48254,  0.37417
1902, 413, -0.0183,  0.15099, -0.00867,  0.481,  0.35431
1903, 415, -0.02583,  0.1553, -0.00868,  0.48254,  0.37417
1904, 425, -0.02557,  0.15856, -9.41656E-07,  0.50006,  0.3691
1905, 423, -0.02903,  0.14952,  0.017,  0.53775,  0.37952
1906, 426, -0.02257,  0.1489,  0.01736,  0.53717,  0.36411
1907, 424, -0.02583,  0.1553,  0.00868,  0.51759,  0.37419
1908, 427, -0.0183,  0.15099,  0.00867,  0.51914,  0.35433
1909, 424, -0.02583,  0.1553,  0.00868,  0.51759,  0.37419
1910, 426, -0.02257,  0.1489,  0.01736,  0.53717,  0.36411
1911, 425, -0.02557,  0.15856, -9.41656E-07,  0.50006,  0.3691
1912, 424, -0.02583,  0.1553,  0.00868,  0.51759,  0.37419
1913, 427, -0.0183,  0.15099,  0.00867,  0.51914,  0.35433
1914, 426, -0.02257,  0.1489,  0.01736,  0.53717,  0.36411
1915, 428, -0.01834,  0.1471,  0.01732,  0.53888,  0.35238
1916, 427, -0.0183,  0.15099,  0.00867,  0.51914,  0.35433
1917, 427, -0.0183,  0.15099,  0.00867,  0.51914,  0.35433
1918, 428, -0.01834,  0.1471,  0.01732,  0.53888,  0.35238
1919, 179, -0.01243,  0.14483,  0.01756,  0.53958,  0.3385
1920, 428, -0.01834,  0.1471,  0.01732,  0.53888,  0.35238
1921, 429, -0.01808,  0.14291,  0.02491,  0.55673,  0.35045
1922, 179, -0.01243,  0.14483,  0.01756,  0.53958,  0.3385
1923, 426, -0.02257,  0.1489,  0.01736,  0.53717,  0.36411
1924, 429, -0.01808,  0.14291,  0.02491,  0.55673,  0.35045
1925, 428, -0.01834,  0.1471,  0.01732,  0.53888,  0.35238
1926, 179, -0.01243,  0.14483,  0.01756,  0.53958,  0.3385
1927, 430, -0.01006,  0.14826,  0.0087,  0.51864,  0.33626
1928, 427, -0.0183,  0.15099,  0.00867,  0.51914,  0.35433
1929, 427, -0.0183,  0.15099,  0.00867,  0.51914,  0.35433
1930, 430, -0.01006,  0.14826,  0.0087,  0.51864,  0.33626
1931, 431, -0.01804,  0.15329, -9.33176E-07,  0.50007,  0.35276
1932, 427, -0.0183,  0.15099,  0.00867,  0.51914,  0.35433
1933, 431, -0.01804,  0.15329, -9.33176E-07,  0.50007,  0.35276
1934, 425, -0.02557,  0.15856, -9.41656E-07,  0.50006,  0.3691
1935, 431, -0.01804,  0.15329, -9.33176E-07,  0.50007,  0.35276
1936, 430, -0.01006,  0.14826,  0.0087,  0.51864,  0.33626
1937, 432, -0.00953,  0.14994, -9.21833E-07,  0.50008,  0.33398
1938, 430, -0.01006,  0.14826,  0.0087,  0.51864,  0.33626
1939, 179, -0.01243,  0.14483,  0.01756,  0.53958,  0.3385
1940, 176, -0.00744,  0.14091,  0.01801,  0.54215,  0.32473
1941, 176, -0.00744,  0.14091,  0.01801,  0.54215,  0.32473
1942, 175, -0.00559,  0.14388,  0.00863,  0.51979,  0.3231
1943, 430, -0.01006,  0.14826,  0.0087,  0.51864,  0.33626
1944, 190, -0.0252,  0.14284,  0.02646,  0.55994,  0.36884
1945, 426, -0.02257,  0.1489,  0.01736,  0.53717,  0.36411
1946, 423, -0.02903,  0.14952,  0.017,  0.53775,  0.37952
1947, 190, -0.0252,  0.14284,  0.02646,  0.55994,  0.36884
1948, 429, -0.01808,  0.14291,  0.02491,  0.55673,  0.35045
1949, 426, -0.02257,  0.1489,  0.01736,  0.53717,  0.36411
1950, 191, -0.03725,  0.14904,  0.01734,  0.5409,  0.39726
1951, 190, -0.0252,  0.14284,  0.02646,  0.55994,  0.36884
1952, 423, -0.02903,  0.14952,  0.017,  0.53775,  0.37952
1953, 184, -0.0219,  0.13991,  0.03125,  0.57216,  0.35944
1954, 429, -0.01808,  0.14291,  0.02491,  0.55673,  0.35045
